Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,34776,-,-,-,59.25,-154.62,-9,699,-9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,1,30,0.5,8,0.5,0,0,0,100,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,2,30,0.5,4,0.5,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,3,30,0.5,4,0.5,0,0,0,100,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,4,30,0.6,4,0.6,0,0,0,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,5,30,0.5,8,0.5,0,0,0,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,6,30,0.4,4,0.4,0,0,0,100,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,7,30,0.9,1,0.9,15,140,19,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,8,30,2,4,2,45,0,45,100,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,9,30,2.9,4,2.7,105,58,120,98.32,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,10,30,3.3,4,2.6,153,98,189,95.38,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,11,30,3.5,8,2.4,190,119,242,92.53,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,12,30,3.6,8,2.2,13,0,13,90.65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,13,30,3.7,4,2.1,131,0,131,89.59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,14,30,3.8,4,2,182,43,202,88.15,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,15,30,3.7,4,2,150,316,275,88.91,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,16,30,3.5,4,2.5,39,0,39,93.01,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,17,30,3,1,3,44,610,162,99.66,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,18,30,2.4,8,2.4,2,0,2,100,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,19,30,1.9,8,1.9,0,0,0,100,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,20,30,1.5,1,1.5,0,0,0,100,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,21,30,1.3,7,1.3,0,0,0,100,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,22,30,1.3,8,1.3,0,0,0,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,26,23,30,1.1,8,1.1,0,0,0,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,0,30,0.9,7,0.9,0,0,0,100,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,1,30,0.7,7,0.7,0,0,0,100,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,2,30,0.4,4,0.4,0,0,0,100,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,3,30,0.2,7,0.2,0,0,0,100,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,4,30,0.1,4,0.1,0,0,0,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,5,30,0.1,4,0.1,0,0,0,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,6,30,0.1,4,0.1,0,0,0,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,7,30,0.2,4,0.2,4,0,4,100,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,8,30,0.4,4,0.4,16,0,16,100,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,9,30,0.8,1,0.8,47,744,247,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,10,30,1.4,4,1.4,49,0,49,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,11,30,2.1,2,2,137,0,137,99.29,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,12,30,2.6,4,1.7,186,36,203,94.11,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,13,30,3.2,2,1.3,137,0,137,87.43,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,14,30,3.4,4,0.7,191,218,289,82.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,15,30,3.5,4,0.1,157,59,180,78.15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,16,30,3.3,1,-0.4,49,785,284,76.87,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,17,30,2.4,4,-0.5,68,63,80,81.02,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,18,30,0.8,4,0,19,0,19,94.59,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,19,30,-0.3,4,-0.5,0,0,0,98.22,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,20,30,-0.8,1,-0.8,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,21,30,-1.3,4,-1.3,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,22,30,-1.7,4,-1.7,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,27,23,30,-2.2,4,-2.2,0,0,0,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,0,30,-2.6,0,-2.6,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,1,30,-3.1,0,-3.1,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,2,30,-3.5,0,-3.5,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,3,30,-3.7,0,-3.7,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,4,30,-3.8,0,-3.8,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,5,30,-3.9,1,-3.9,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,6,30,-3.8,4,-3.8,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,7,30,-3.2,1,-3.2,11,230,16,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,8,30,-2,4,-2,40,0,40,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,9,30,-0.7,2,-1.6,84,366,180,93.47,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,10,30,0.7,1,-2.2,57,828,355,81.22,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,11,30,1.7,8,-2.4,123,539,356,74.32,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,12,30,2.4,8,-2.5,162,441,370,70.32,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,13,30,2.6,4,-2.2,160,9,165,70.45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,14,30,2.7,8,-1.7,119,575,375,72.57,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,15,30,2.5,7,-1.2,158,186,229,76.63,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,16,30,2.1,7,-0.6,73,538,231,82.08,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,17,30,1.5,7,0,53,370,120,89.96,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,18,30,0.7,7,0.4,20,15,20,97.65,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,19,30,0.2,7,0.2,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,20,30,0.1,7,0.1,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,21,30,0.1,7,0.1,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,22,30,0.1,7,0.1,0,0,0,100,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,28,23,30,0.1,7,0.1,0,0,0,100,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,0,30,0.1,7,0.1,0,0,0,100,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,1,30,0,7,0,0,0,0,100,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,2,30,-0.1,7,-0.1,0,0,0,100,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,3,30,-0.2,7,-0.2,0,0,0,100,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,4,30,-0.4,7,-0.4,0,0,0,99.87,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,5,30,-0.6,7,-0.7,0,0,0,99.36,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,6,30,-0.6,7,-0.9,0,0,0,97.54,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,7,30,-0.3,7,-1.1,0,0,0,94.61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,8,30,0.4,7,-0.8,26,0,26,91.42,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,9,30,1.1,7,-0.5,97,183,145,89.04,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,10,30,1.9,7,-0.3,146,122,189,85.41,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,11,30,2.6,7,0.1,172,261,284,83.47,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,12,30,3.4,7,0.4,176,362,345,80.44,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,13,30,4,7,0.2,176,375,353,76.34,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,14,30,4.2,7,0.1,164,363,324,74.63,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,15,30,4,7,0.2,103,539,307,76.06,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,16,30,3.4,7,0.7,65,579,231,82.44,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,17,30,2.5,1,1.3,37,628,147,91.87,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,18,30,1.5,1,1.2,17,342,34,98.03,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,19,30,0.7,4,0.7,0,0,0,100,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,20,30,0,4,0,0,0,0,100,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,21,30,-0.7,1,-0.7,0,0,0,100,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,22,30,-1.2,1,-1.2,0,0,0,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,29,23,30,-1.7,1,-1.7,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,0,30,-2.2,4,-2.2,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,1,30,-2.6,4,-2.6,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,2,30,-2.9,1,-2.9,0,0,0,100,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,3,30,-3.2,7,-3.2,0,0,0,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,4,30,-3.5,7,-3.5,0,0,0,100,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,5,30,-3.8,7,-3.8,0,0,0,100,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,6,30,-4.1,7,-4.1,0,0,0,100,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,7,30,-4,0,-4,0,0,0,100,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,8,30,-3.3,4,-3.3,48,109,63,100,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,9,30,-2.1,4,-2.3,79,373,173,98.47,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,10,30,-0.7,1,-2.1,53,816,338,90.01,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,11,30,0.7,2,-2,166,292,288,82.05,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,12,30,1.9,2,-1.9,168,394,348,76.06,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,13,30,2.9,2,-1.6,163,428,361,72.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,14,30,3.3,0,-1.5,59,867,435,70.95,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,15,30,3.8,1,-1.4,55,828,362,68.65,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,16,30,3.6,1,-1.3,47,757,259,70.18,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,17,30,2.4,4,-0.5,50,0,50,81.38,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,18,30,0.8,0,0.1,15,324,29,95.26,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,19,30,-0.2,0,-0.5,0,0,0,97.91,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,20,30,-0.7,0,-0.7,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,21,30,-1.3,1,-1.3,0,0,0,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,22,30,-1.9,1,-1.9,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,9,30,23,30,-2.4,1,-2.4,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,0,30,-2.7,0,-2.7,0,0,0,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,1,30,-2.7,0,-2.7,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,2,30,-2.5,0,-2.5,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,3,30,-2.5,0,-2.5,0,0,0,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,4,30,-2.9,1,-2.9,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,5,30,-3.2,1,-3.2,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,6,30,-3.3,4,-3.3,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,7,30,-3,1,-3,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,8,30,-2,4,-2,45,147,64,99.9,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,9,30,-0.6,0,-1.7,45,745,229,92.42,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,10,30,0.9,1,-1.5,53,832,340,84.19,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,11,30,2.5,2,-0.9,134,460,324,78.34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,12,30,3.8,0,-0.4,62,908,473,73.91,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,13,30,4.6,0,-0.4,62,910,478,70.17,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,14,30,4.9,0,-0.2,60,892,442,69.7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,15,30,5,0,-0.3,56,850,366,68.74,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,16,30,4.4,1,-0.2,49,774,261,72.19,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,17,30,2.6,1,0.7,37,636,139,87.03,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,18,30,0.5,1,0.5,15,298,26,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,19,30,-0.8,1,-0.8,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,20,30,-1.6,1,-1.6,0,0,0,100,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,21,30,-2.4,1,-2.4,0,0,0,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,22,30,-3,1,-3,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,1,23,30,-3.5,1,-3.5,0,0,0,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,0,30,-3.7,1,-3.7,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,1,30,-3.8,1,-3.8,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,2,30,-3.8,1,-3.8,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,3,30,-3.7,1,-3.7,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,4,30,-3.6,1,-3.6,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,5,30,-3.7,1,-3.7,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,6,30,-3.9,1,-3.9,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,7,30,-3.8,1,-3.8,0,0,0,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,8,30,-3.3,4,-3.3,40,249,72,100,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,9,30,-2.3,3,-2.8,73,394,168,96.19,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,10,30,-1.1,2,-2.7,118,351,237,89.11,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,11,30,0.3,2,-2.3,143,399,306,82.44,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,12,30,1.7,1,-2.2,63,913,471,75.07,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,13,30,2.8,1,-2.6,63,915,476,67.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,14,30,3.2,0,-3,61,896,439,63.93,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,15,30,3.8,0,-3.5,57,844,359,58.79,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,16,30,3.5,1,-3.4,49,762,253,60.59,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,17,30,2.4,0,-1.8,37,603,130,73.98,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,18,30,1.2,1,-3,14,241,21,73.85,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,19,30,0.6,1,-3.9,0,0,0,71.91,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,20,30,0.2,1,-4.1,0,0,0,72.85,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,21,30,-0.1,0,-4.2,0,0,0,73.83,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,22,30,-0.5,0,-4.4,0,0,0,75.14,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,2,23,30,-0.8,0,-4.4,0,0,0,76.49,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,0,30,-1.2,1,-4.4,0,0,0,78.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,1,30,-1.5,1,-4.3,0,0,0,81.39,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,2,30,-1.9,0,-4.1,0,0,0,84.74,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,3,30,-2.1,1,-3.9,0,0,0,87.36,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,4,30,-2.1,7,-3.7,0,0,0,88.96,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,5,30,-2.1,7,-3.3,0,0,0,91.19,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,6,30,-2,7,-2.9,0,0,0,93.38,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,7,30,-1.6,7,-2.5,0,0,0,93.92,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,8,30,-0.5,7,-1.5,28,0,28,92.7,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,9,30,0.9,7,-0.1,59,0,59,92.79,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,10,30,1.9,7,0.2,135,102,169,88.55,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,11,30,2.5,7,0.7,143,14,149,87.72,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,12,30,2.8,7,1,186,82,223,87.74,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,13,30,2.8,7,1.1,136,0,136,88.87,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,14,30,2.7,7,1.4,159,31,172,91.29,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,15,30,2.1,7,1.7,13,0,13,96.98,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,16,30,1.6,6,1.6,16,0,16,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,17,30,1.2,7,1.2,30,0,30,100,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,18,30,0.8,6,0.8,5,0,5,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,19,30,0.7,6,0.7,0,0,0,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,20,30,0.9,6,0.9,0,0,0,100,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,21,30,1.2,6,1.2,0,0,0,100,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,22,30,1.4,8,1.4,0,0,0,100,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,3,23,30,1.4,8,1.4,0,0,0,100,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,4,0,30,1.5,8,1.5,0,0,0,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,4,1,30,1.6,8,1.6,0,0,0,100,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,4,2,30,1.6,8,1.6,0,0,0,100,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,4,3,30,1.6,7,1.6,0,0,0,100,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,4,4,30,1.5,7,1.5,0,0,0,100,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,10,4,5,30,1.4,7,1.4,0,0,0,100,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
